year,mouth,day,peak_AM,peak_PM,Insolation,Temperature,Cloud_cover,Insolation_2,Exp_Insolation,Seek_number1,Seek_number2,EGC,Cell_number,Insolation_difference,Temperature_difference,WhitePixels,BlackPixels
5,3,15,0,0,0,8.3,6,0,0,0,0,0,4438,0,-3.4,27847,78553
5,3,16,0,0,0,4.9,6,0,0,0,0,0,4354,0,0,26772,79628
5,3,16,0,0,0,4.9,6,0,0,0,0,0,4438,0,0.3,26575,79825
5,3,16,0,0,0,5.2,10,0,0,0,0,0,4438,0,-0.1,24894,81506
5,3,16,0,0,0,5.1,10,0,0,0,0,0,4438,0,-1.1,24162,82238
5,3,16,0,0,0,4,10,0,0,0,0,0,4438,0.01,-0.5,23722,82678
5,3,16,0,0,0.01,3.5,1,0.01,72.9,213.3,0,0,4438,0.176,0.9,22476,83924
5,3,16,0,0,0.186,4.4,1,5.94,9309.1,305.1,7.96,2.4566,4438,0.271,2.4,20809,85591
5,3,16,0,0,0.457,6.8,1,21.95,35768.6,312.3,27.99,8.7365,4438,0.136,3.6,19089,87311
5,3,16,0,0,0.593,10.4,2,28.17,46280.2,301.1,37.47,11.2829,4437,-0.006,2.3,16573,89827
5,3,16,0,0,0.587,12.7,2,27.61,45008.7,300.9,36.52,10.9898,4438,0.131,1.8,15150,91250
5,3,16,0,0,0.718,14.5,2,32.98,53711.1,293.4,44.73,13.0845,4438,0.229,2.5,14462,91938
5,3,16,1,0,0.947,17,9,41.23,67673.8,277,59.8,16.5598,4438,-0.055,1.5,14828,91572
5,3,16,0,1,0.892,18.5,9,39.32,64599,276,57.36,15.8316,4437,-0.176,0.3,16029,90371
5,3,16,0,0,0.716,18.8,9,33.04,54215.2,277.4,47.89,13.2814,4438,-0.205,0.1,16423,89977
5,3,16,0,0,0.511,18.9,0,24.59,40305.3,286.9,34.54,9.8942,4438,-0.226,-0.5,17781,88619
5,3,16,0,0,0.285,18.4,0,13.82,22372.3,298.9,18.78,5.6192,4438,-0.211,-1.1,19568,86832
5,3,16,0,0,0.074,17.3,0,2.53,3682,301.4,3.44,1.0263,4438,-0.074,-3.1,0,106400
5,3,16,0,0,0,14.2,1,0,0,0,0,0,4438,0,-1,22862,83538
5,3,16,0,0,0,13.2,1,0,0,0,0,0,4438,0,-0.5,23972,82428
5,3,16,0,0,0,12.7,2,0,0,0,0,0,4438,0,-4,25046,81354
5,3,17,0,0,0,8.7,2,0,0,0,0,0,4354,0,-0.4,30339,76061
5,3,17,0,0,0,8.3,2,0,0,0,0,0,4438,0,-0.1,31300,75100
5,3,17,0,0,0,8.2,3,0,0,0,0,0,4438,0,0.3,33857,72543
5,3,17,0,0,0,8.5,3,0,0,0,0,0,4438,0,-0.2,33915,72485
5,3,17,0,0,0,8.3,3,0,0,0,0,0,4438,0.011,-0.8,35914,70486
5,3,17,0,0,0.011,7.5,2,0,111.6,213.2,0,0,4438,0.074,0.6,36833,69567
5,3,17,0,0,0.085,8.1,2,2.9,4585.4,300.5,4.02,1.2132,4438,0.103,2,37132,69268
5,3,17,0,0,0.188,10.1,2,8.64,13804.8,302.4,11.81,3.5847,4438,-0.006,1.7,38168,68232
5,3,17,1,0,0.182,11.8,10,8.67,13860.3,300.1,11.99,3.6014,4438,-0.034,0.6,41215,65185
5,3,17,0,0,0.148,12.4,10,7.07,11131.8,298.6,9.91,2.9585,4438,-0.087,0.2,43433,62967
5,3,17,0,0,0.061,12.6,10,2.37,3724.1,299.9,3.51,1.0523,4438,-0.016,-0.9,46571,59829
5,3,17,0,0,0.045,11.7,10,1.89,2798.2,299.7,2.92,0.8736,4437,0.02,-1.2,48778,57622
5,3,17,0,0,0.065,10.5,10,3.02,4526.3,299.6,4.49,1.3454,4438,-0.006,-0.1,48744,57656
5,3,17,0,0,0.059,10.4,10,2.24,3495,300.1,3.27,0.9809,4438,0.058,0.8,49375,57025
5,3,17,0,1,0.117,11.2,10,5.6,8580.5,301.1,7.63,2.3042,4438,-0.039,1.9,51172,55228
5,3,17,0,0,0.078,13.1,10,3.26,4610.8,299.2,4.24,1.2643,4438,-0.052,2,53420,52980
5,3,17,0,0,0.026,15.1,10,0.45,455.5,300.9,0.24,0.0719,4438,-0.026,0.2,55387,51013
5,3,17,0,0,0,15.3,10,0,0,105.2,0,0,4438,0,0.4,55259,51141
5,3,17,0,0,0,15.7,10,0,0,0,0,0,4438,0,0.7,53336,53064
5,3,17,0,0,0,16.4,10,0,0,0,0,0,4438,0,-2.4,50440,55960
5,3,17,0,0,0,14,10,0,0,0,0,0,4438,0,-3.4,47442,58958
5,3,18,0,0,0,10.6,10,0,0,0,0,0,4356,0,-0.6,42108,64292
5,3,18,0,0,0,10,10,0,0,0,0,0,4438,0,-0.5,41053,65347
5,3,18,0,0,0,9.5,0,0,0,0,0,0,4438,0,-0.7,38439,67961
5,3,18,0,0,0,8.8,0,0,0,0,0,0,4438,0,0,36746,69654
5,3,18,0,0,0,8.8,0,0,0,0,0,0,4438,0.012,0.2,35503,70897
5,3,18,0,0,0.012,9,0,0.02,119.4,230.2,0,0,4438,0.183,0.9,35964,70436
5,3,18,0,0,0.195,9.9,0,6.44,10052.6,302.4,8.79,2.6705,4438,0.271,2.9,35168,71232
5,3,18,0,0,0.466,12.8,0,22.09,36170.2,302.2,29.33,8.8617,4437,0.229,1.9,33006,73394
5,3,18,0,0,0.695,14.7,0,32.55,53656,298.5,43.77,13.0518,4438,0.175,1.8,31186,75214
5,3,18,0,0,0.87,16.5,0,38.69,63900.3,284.8,54.82,15.602,4438,0.061,1.9,28368,78032
5,3,18,1,0,0.931,18.4,0,41.09,67922.3,277.2,60.07,16.6535,4438,-0.308,0.1,26196,80204
5,3,18,0,0,0.623,18.5,3,28.25,46647.9,287.1,39.81,11.4531,4438,-0.061,0.1,25585,80815
5,3,18,0,1,0.562,18.6,3,25.97,42650,285.4,36.77,10.4755,4438,-0.213,0.4,25027,81373
5,3,18,0,0,0.349,19,3,16.24,26258.1,292.4,22.76,6.5794,4437,-0.332,-2.9,24537,81863
5,3,18,0,0,0.017,16.1,10,0.47,480.2,305,0.36,0.1078,4438,0.01,-1.3,24585,81815
5,3,18,0,0,0.027,14.8,10,0.35,297,306.5,0,0,4438,0.014,-0.6,25357,81043
5,3,18,0,0,0.041,14.2,10,0.94,1009.6,300.2,0.99,0.2961,4438,-0.039,-0.9,26591,79809
5,3,18,0,0,0.002,13.3,9,0,0,139.8,0,0,4438,-0.002,-1.3,26618,79782
5,3,18,0,0,0,12,9,0,0,0,0,0,4438,0,-1.5,27349,79051
5,3,18,0,0,0,10.5,9,0,0,0,0,0,4438,0,-1,27477,78923
5,3,18,0,0,0,9.5,2,0,0,0,0,0,4438,0,-2.9,28821,77579
5,3,19,0,0,0,6.6,2,0,0,0,0,0,4355,0,-0.6,32464,73936
5,3,19,0,0,0,6,2,0,0,0,0,0,4438,0,-0.2,32213,74187
5,3,19,0,0,0,5.8,0,0,0,0,0,0,4438,0,-1,31329,75071
5,3,19,0,0,0,4.8,0,0,0,0,0,0,4439,0,-0.5,29443,76957
5,3,19,0,0,0,4.3,0,0,0,0,0,0,4438,0.01,0.7,27642,78758
5,3,19,0,0,0.01,5,0,0,0,250.8,0,0,4438,0.237,0.9,26414,79986
5,3,19,0,0,0.247,5.9,0,7.28,11629.1,308.3,9.59,2.9776,4438,0.265,1,24961,81439
5,3,19,0,0,0.512,6.9,0,24.73,40592.8,313.8,31.51,9.8847,4437,0.223,1.4,22671,83729
5,3,19,0,0,0.735,8.3,0,35.18,57655.5,301.7,46.41,14.0023,4438,0.178,1.8,18979,87421
5,3,19,0,0,0.913,10.1,0,42.43,69411.4,293.2,57.67,16.8939,4438,0.108,1.9,18383,88017
5,3,19,0,0,1.021,12,0,46.19,75689.8,288.9,63.91,18.4653,4438,0.01,1.4,17934,88466
5,3,19,1,0,1.031,13.4,0,46.41,76390.7,288.3,64.61,18.6289,4438,-0.065,0.9,17956,88444
5,3,19,0,1,0.966,14.3,0,43.77,72211.7,288.5,61.1,17.6258,4437,-0.144,0.8,18280,88120
5,3,19,0,0,0.822,15.1,0,37.99,62564.6,288.9,52.81,15.2567,4438,-0.287,-0.2,17818,88582
5,3,19,0,0,0.535,14.9,5,25.6,42080.9,294.2,35.14,10.299,4438,-0.288,-1.5,17539,88861
5,3,19,0,0,0.247,13.4,5,11.8,19132.3,301.4,16.05,4.8469,4438,-0.147,-1,15635,90765
5,3,19,0,0,0.1,12.4,5,3.55,5612.7,300,5.06,1.5215,4438,-0.099,-1.3,13520,92880
5,3,19,0,0,0.001,11.1,3,0,0,140.5,0,0,4438,-0.001,-1.2,12073,94327
5,3,19,0,0,0,9.9,3,0,0,0,0,0,4438,0,-0.9,11291,95109
5,3,19,0,0,0,9,3,0,0,0,0,0,4438,0,-0.7,11491,94909
5,3,19,0,0,0,8.3,8,0,0,0,0,0,4438,0,-2.2,11914,94486
5,3,20,0,0,0,6.1,8,0,0,0,0,0,4355,0,-0.6,13792,92608
5,3,20,0,0,0,5.5,8,0,0,0,0,0,4438,0,-0.8,15440,90960
5,3,20,0,0,0,4.7,0,0,0,0,0,0,4438,0,-0.5,16952,89448
5,3,20,0,0,0,4.2,0,0,0,0,0,0,4438,0,-0.3,18503,87897
5,3,20,0,0,0,3.9,0,0,0,0,0,0,4438,0.015,-0.1,19934,86466
5,3,20,0,0,0.015,3.8,8,0.25,367.8,243.8,0.36,0.1076,4438,0.106,0.8,21719,84681
5,3,20,0,0,0.121,4.6,8,4.81,7418.5,300,6.91,2.0732,4438,0.002,1,22241,84159
5,3,20,0,0,0.123,5.6,8,5.81,9047,300.6,8.19,2.462,4438,0.034,0.4,21866,84534
5,3,20,0,0,0.157,6,10,7.8,12327.5,305.7,10.49,3.2221,4438,0.102,1.3,21838,84562
5,3,20,1,0,0.259,7.3,10,13.31,21335.3,313.2,17.01,5.3267,4437,-0.01,1.2,22635,83765
5,3,20,0,0,0.249,8.5,10,12.88,20684.1,308.9,16.78,5.185,4438,-0.054,0.6,23581,82819
5,3,20,0,0,0.195,9.1,10,10.13,16194.8,303.3,13.68,4.1454,4438,0.027,0.6,26297,80103
5,3,20,0,0,0.222,9.7,10,11.47,18433.5,301.8,15.47,4.6712,4438,-0.049,0.5,29097,77303
5,3,20,0,0,0.173,10.2,10,8.72,13897,298.9,12.05,3.6037,4438,0.055,0.6,30999,75401
5,3,20,0,0,0.228,10.8,10,11.4,18444.8,301.6,15.49,4.6739,4438,0.049,0.9,31626,74774
5,3,20,0,1,0.277,11.7,10,13.26,21645.6,300.4,18.06,5.4323,4438,-0.197,-0.1,31444,74956
5,3,20,0,0,0.08,11.6,10,3.22,5114.2,300.8,4.67,1.4025,4438,-0.08,-1.4,31002,75398
5,3,20,0,0,0,10.2,1,0,0,141.6,0,0,4438,0,-1.2,31098,75302
5,3,20,0,0,0,9,1,0,0,0,0,0,4438,0,-0.7,31099,75301
5,3,20,0,0,0,8.3,1,0,0,0,0,0,4438,0,-0.8,30060,76340
5,3,20,0,0,0,7.5,6,0,0,0,0,0,4438,0,-1.8,28991,77409
5,3,21,0,0,0,5.7,6,0,0,0,0,0,4355,0,1.7,24778,81622
5,3,21,0,0,0,7.4,6,0,0,0,0,0,4438,0,0,24279,82121
5,3,21,0,0,0,7.4,2,0,0,0,0,0,4438,0,0.8,24354,82046
5,3,21,0,0,0,8.2,2,0,0,0,0,0,4438,0,-0.8,23731,82669
5,3,21,0,0,0,7.4,2,0,0,0,0,0,4438,0.016,-0.9,22196,84204
5,3,21,0,0,0.016,6.5,0,0.06,163,251.1,0.01,0.0023,4438,0.208,0.1,20187,86213
5,3,21,0,0,0.224,6.6,0,7.36,11571.4,306.1,9.86,3.0485,4438,0.264,2.6,18129,88271
5,3,21,0,0,0.488,9.2,0,23.26,37922.7,313.8,29.45,9.2383,4437,0.243,1.9,16909,89491
5,3,21,0,0,0.731,11.1,0,34.88,57064.2,307.8,44.99,13.8281,4438,0.172,1.9,15903,90497
5,3,21,0,0,0.903,13,0,41.66,67987.1,296.2,55.84,16.5258,4438,0.106,1.1,14934,91466
5,3,21,0,0,1.009,14.1,0,45.02,74126.2,288.7,62.65,18.0886,4438,0.021,1.5,14309,92091
5,3,21,1,0,1.03,15.6,0,45,74470,288,63.08,18.1695,4438,-0.066,1.4,14122,92278
5,3,21,0,1,0.964,17,0,42.68,70536.4,277.7,62.23,17.2797,4437,-0.159,1.5,14337,92063
5,3,21,0,0,0.805,18.5,0,36.43,60163.8,277.7,52.98,14.7142,4438,-0.229,-0.5,15279,91121
5,3,21,0,0,0.576,18,1,27.57,45387,290.1,38.42,11.1023,4438,-0.243,-1.4,17165,89235
5,3,21,0,0,0.333,16.6,1,15.98,26087.7,301.2,21.57,6.4958,4438,-0.253,-1.5,18473,87927
5,3,21,0,0,0.08,15.1,1,2.65,4149.6,305,3.8,1.1372,4438,-0.078,-2.1,21089,85311
5,3,21,0,0,0.002,13,1,0,0,131.8,0,0,4438,-0.002,-1,24002,82398
5,3,21,0,0,0,12,1,0,0,0,0,0,4438,0,-0.5,26129,80271
5,3,21,0,0,0,11.5,1,0,0,0,0,0,4438,0,-0.3,27587,78813
5,3,21,0,0,0,11.2,1,0,0,0,0,0,4438,0,-3.1,29189,77211
5,3,22,0,0,0,8.1,1,0,0,0,0,0,4355,0,-0.3,29554,76846
5,3,22,0,0,0,7.8,1,0,0,0,0,0,4438,0,0.1,31106,75294
5,3,22,0,0,0,7.9,10,0,0,0,0,0,4438,0,-0.1,33840,72560
5,3,22,0,0,0,7.8,10,0,0,0,0,0,4438,0,0.1,35737,70663
5,3,22,0,0,0,7.9,10,0,0,0,0,0,4438,0.007,0,36928,69472
5,3,22,0,0,0.007,7.9,10,0,0,237.7,0,0,4438,0.02,0.2,39597,66803
5,3,22,0,0,0.027,8.1,10,0.18,324.2,317.4,0.25,0.076,4438,0.019,0.2,40417,65983
5,3,22,0,0,0.046,8.3,10,1.42,2102.6,299.8,2.06,0.618,4438,0.034,2.6,40176,66224
5,3,22,0,0,0.08,10.9,10,3.15,4726.8,299.6,4.87,1.4605,4438,-0.013,3.3,40661,65739
5,3,22,0,0,0.067,14.2,10,2.4,3700,299.6,3.61,1.0816,4438,0.047,0.1,41433,64967
5,3,22,0,0,0.114,14.3,10,5.38,8357.5,300.1,7.68,2.3057,4438,0.112,0.5,42428,63972
5,3,22,1,0,0.226,14.8,10,11.21,18121,301,15.28,4.6014,4438,0.008,1.1,42718,63682
5,3,22,0,1,0.234,15.9,10,11.4,18168.4,299.7,15.35,4.6133,4438,-0.071,0,43528,62872
5,3,22,0,0,0.163,15.9,10,7.48,12106.9,300.5,10.43,3.1378,4438,-0.019,-0.4,43655,62745
5,3,22,0,0,0.144,15.5,10,6.66,10736.1,300.4,9.23,2.7764,4437,-0.1,-0.4,44471,61929
5,3,22,0,0,0.044,15.1,10,0.72,1482.8,299.7,1.05,0.3138,4438,-0.028,-0.3,43542,62858
5,3,22,0,0,0.016,14.8,10,0,5.5,299.9,0,0,4438,-0.016,-0.3,42911,63489
5,3,22,0,0,0,14.5,10,0,0,82.3,0,0,4438,0,-0.2,41420,64980
5,3,22,0,0,0,14.3,10,0,0,0,0,0,4438,0,0.3,40469,65931
5,3,22,0,0,0,14.6,10,0,0,0,0,0,4439,0,0.2,40451,65949
5,3,22,0,0,0,14.8,10,0,0,0,0,0,4438,0,-2.8,40138,66262
5,3,23,0,0,0,12,10,0,0,0,0,0,4356,0,-1.6,40214,66186
5,3,23,0,0,0,10.4,10,0,0,0,0,0,4438,0,0.2,40004,66396
5,3,23,0,0,0,10.6,10,0,0,0,0,0,4438,0,0.4,40039,66361
5,3,23,0,0,0,11,10,0,0,0,0,0,4438,0,0.4,41145,65255
5,3,23,0,0,0,11.4,10,0,0,0,0,0,4438,0.005,0.5,43751,62649
5,3,23,0,0,0.005,11.9,10,0,0,203.4,0,0,4438,0.035,0.5,45666,60734
5,3,23,0,0,0.04,12.4,10,1.08,1457.9,309.9,1.72,0.5165,4438,0.043,0.5,47751,58649
5,3,23,0,0,0.083,12.9,10,3.29,5006.1,299.4,5.05,1.5114,4438,0.045,1.2,48976,57424
5,3,23,1,0,0.128,14.1,10,5.64,8930.2,300,8.09,2.4264,4438,-0.058,1,50761,55639
5,3,23,0,0,0.07,15.1,10,2.39,3927.7,300,3.66,1.0984,4438,-0.018,-0.3,52392,54008
5,3,23,0,0,0.052,14.8,10,1.75,2522.1,299.8,2.91,0.8713,4438,-0.022,-1.5,54855,51545
5,3,23,0,0,0.03,13.3,10,0.4,737.2,299.5,0.59,0.1768,4438,-0.01,-1.6,57100,49300
5,3,23,0,0,0.02,11.7,10,0.15,328.1,302.6,0.22,0.0665,4438,0.003,-0.8,59149,47251
5,3,23,0,1,0.023,10.9,10,0.27,477.9,308.5,0.37,0.1101,4438,0.002,-0.5,60154,46246
5,3,23,0,0,0.025,10.4,10,0.01,320.8,306.1,0,0,4437,-0.025,-1.4,59347,47053
5,3,23,0,0,0,9,10,0,0,213.7,0,0,883,0,-0.3,58710,47690
5,3,23,0,0,0,8.7,10,0,0,187.2,0,0,700,0,-0.1,58088,48312
5,3,23,0,0,0,8.6,10,0,0,30.4,0,0,4438,0,-0.3,57534,48866
5,3,23,0,0,0,8.3,10,0,0,0,0,0,4438,0,-0.1,56413,49987
5,3,23,0,0,0,8.2,10,0,0,0,0,0,4438,0,-0.5,55436,50964
5,3,23,0,0,0,7.7,10,0,0,0,0,0,4438,0,0.7,52611,53789
5,3,24,0,0,0,8.4,10,0,0,0,0,0,4346,0,-0.2,45985,60415
5,3,24,0,0,0,8.2,10,0,0,0,0,0,4438,0,0,44060,62340
5,3,24,0,0,0,8.2,10,0,0,0,0,0,4438,0,0.4,42088,64312
5,3,24,0,0,0,8.6,10,0,0,0,0,0,4438,0,0,40102,66298
5,3,24,0,0,0,8.6,10,0,0,0,0,0,4438,0.002,0,39881,66519
5,3,24,0,0,0.002,8.6,10,0,0,166.7,0,0,4438,0.043,0.3,39670,66730
5,3,24,0,0,0.045,8.9,10,1.45,2116.1,306.4,2.25,0.6737,4438,0.058,0.6,39037,67363
5,3,24,0,0,0.103,9.5,10,4.55,6937.2,300.3,6.59,1.9801,4438,0.107,1,38247,68153
5,3,24,0,0,0.21,10.5,10,10.05,16045.4,302.3,13.59,4.1138,4438,0.459,1.7,37841,68559
5,3,24,0,0,0.669,12.2,10,31.1,50972.2,297,42.12,12.4451,4438,0.188,1.8,37913,68487
5,3,24,1,0,0.857,14,10,38.61,63363.8,283.8,54.47,15.4711,4438,-0.109,0.9,37096,69304
5,3,24,0,0,0.748,14.9,6,34.08,56031.8,285.2,48.19,13.7265,4437,-0.315,0.1,35780,70620
5,3,24,0,1,0.433,15,6,21.07,34464.9,298.8,28.4,8.4868,4438,-0.1,-0.2,36096,70304
5,3,24,0,0,0.333,14.8,6,15.89,25779.4,299.5,21.53,6.4602,4438,-0.187,-0.7,37767,68633
5,3,24,0,0,0.146,14.1,6,6.8,10497.4,299.8,9.38,2.8148,4438,-0.076,-0.8,37759,68641
5,3,24,0,0,0.07,13.3,6,2.71,2276.8,299.5,3.74,1.1206,2827,-0.038,-0.2,35630,70770
5,3,24,0,0,0.032,13.1,6,0.87,1092,286.4,1.09,0.3262,4438,-0.032,-0.8,34153,72247
5,3,24,0,0,0,12.3,0,0,0,27.5,0,0,4438,0,-0.6,33623,72777
5,3,24,0,0,0,11.7,0,0,0,0,0,0,4438,0,-2,35257,71143
5,3,24,0,0,0,9.7,0,0,0,0,0,0,4439,0,-0.8,37161,69239
5,3,24,0,0,0,8.9,10,0,0,0,0,0,4438,0,-0.9,41670,64730
5,3,25,0,0,0,8,10,0,0,0,0,0,4343,0,-0.6,43623,62777
5,3,25,0,0,0,7.4,10,0,0,0,0,0,4438,0,-1.1,42402,63998
5,3,25,0,0,0,6.3,3,0,0,0,0,0,4439,0,0.2,40587,65813
5,3,25,0,0,0,6.5,3,0,0,0,0,0,4438,0,0.2,38403,67997
5,3,25,0,0,0,6.7,3,0,0,0,0,0,4438,0.001,-0.1,37170,69230
5,3,25,0,0,0.001,6.6,1,0,0,119.8,0,0,4438,0.129,-0.4,34940,71460
5,3,25,0,0,0.13,6.2,1,2.49,3870.7,315.4,3.53,1.0646,4438,0.276,0.7,33860,72540
5,3,25,0,0,0.406,6.9,1,18.98,30800.5,315.6,23.98,7.5613,4437,0.224,0.4,31516,74884
5,3,25,0,0,0.63,7.3,4,31.53,51714.7,313.7,40.01,12.5465,4438,0.186,0.8,28172,78228
5,3,25,1,0,0.816,8.1,4,39.29,64531.1,302.3,52.01,15.7245,4438,-0.129,0.7,25483,80917
5,3,25,0,0,0.687,8.8,4,32.73,53394.2,303.4,42.95,13.0081,4438,0.038,1,22820,83580
5,3,25,0,0,0.725,9.8,5,34.09,55550.4,301,45,13.5541,4438,-0.374,0.2,25040,81360
5,3,25,0,0,0.351,10,5,17.57,28455,302.6,23.24,7.0328,4438,0.042,0.2,30290,76110
5,3,25,0,0,0.393,10.2,5,19.55,31573.1,305.2,25.65,7.8014,4437,-0.045,-0.7,31251,75149
5,3,25,0,0,0.348,9.5,10,17.18,27742,307,22.23,6.8819,4438,0.043,0.6,32354,74046
5,3,25,0,1,0.391,10.1,10,19.62,31821.4,305,25.6,7.8356,4438,-0.142,0.2,30470,75930
5,3,25,0,0,0.249,10.3,10,12.38,19921.8,309.7,16.04,4.9978,4438,-0.249,-3.2,24972,81428
5,3,25,0,0,0,7.1,1,0,0,34,0,0,4438,0,-0.8,24765,81635
5,3,25,0,0,0,6.3,1,0,0,0,0,0,4438,0,-0.6,24872,81528
5,3,25,0,0,0,5.7,0,0,0,0,0,0,4438,0,-2.2,24978,81422
5,3,26,0,0,0,3.5,0,0,0,0,0,0,4338,0,-0.8,21616,84784
5,3,26,0,0,0,2.7,0,0,0,0,0,0,4438,0,-0.6,21191,85209
5,3,26,0,0,0,2.1,0,0,0,0,0,0,4438,0,-0.4,20858,85542
5,3,26,0,0,0,1.7,0,0,0,0,0,0,4438,0,-0.3,20077,86323
5,3,26,0,0,0,1.4,0,0,0,0,0,0,4438,0.002,0.1,20329,86071
5,3,26,0,0,0.002,1.5,0,0,0,130.4,0,0,4438,0.115,0.4,20056,86344
5,3,26,0,0,0.117,1.9,0,2.38,3720.8,317,3.32,1.0065,4438,0.253,2.1,20095,86305
5,3,26,0,0,0.37,4,0,17.59,28548.8,315.6,22.3,7.0254,4438,0.247,2.6,19067,87333
5,3,26,0,0,0.617,6.6,0,30.48,49825.7,312.8,38.58,12.0635,4438,0.207,2,18738,87662
5,3,26,0,0,0.824,8.6,0,38.81,63564.4,297.3,52.04,15.4557,4437,0.134,2.3,18508,87892
5,3,26,0,0,0.958,10.9,0,42.39,70237.1,283.5,60.54,17.1506,4438,0.041,1.9,19077,87323
5,3,26,1,0,0.999,12.8,1,43.59,72324.4,276.7,64.03,17.7152,4438,-0.031,1.1,21528,84872
5,3,26,0,1,0.968,13.9,1,42.35,70132.7,277.1,62.02,17.1862,4438,-0.116,0.6,25549,80851
5,3,26,0,0,0.852,14.5,1,38.86,64224.8,278.6,56.46,15.7244,4437,-0.182,-0.9,28892,77508
5,3,26,0,0,0.67,13.6,0,32.22,53252.4,296.9,43.77,12.9821,4438,-0.217,-0.5,30280,76120
5,3,26,0,0,0.453,13.1,0,22.3,36713.6,302.2,29.81,9.0115,4438,-0.244,-0.2,30212,76188
5,3,26,0,0,0.209,12.9,0,9.84,15897.9,301.4,13.57,4.0926,4438,-0.181,-1.3,28764,77636
5,3,26,0,0,0.028,11.6,1,0.59,992.5,289.7,0.96,0.287,4438,-0.028,-1.2,27644,78756
5,3,26,0,0,0,10.4,1,0,0,26.9,0,0,4438,0,-0.9,28100,78300
5,3,26,0,0,0,9.5,1,0,0,0,0,0,4438,0,-0.8,29411,76989
5,3,26,0,0,0,8.7,2,0,0,0,0,0,4438,0,-2.4,30722,75678
5,3,27,0,0,0,6.3,2,0,0,0,0,0,4338,0,-0.7,31584,74816
5,3,27,0,0,0,5.6,2,0,0,0,0,0,4438,0,-0.9,30864,75536
5,3,27,0,0,0,4.7,10,0,0,0,0,0,4438,0,-0.7,29893,76507
5,3,27,0,0,0,4,10,0,0,0,0,0,4438,0,-0.3,30191,76209
5,3,27,0,0,0,3.7,10,0,0,0,0,0,4438,0.002,-0.5,29268,77132
5,3,27,0,0,0.002,3.2,3,0,0,123.3,0,0,4438,0.117,0.3,28887,77513
5,3,27,0,0,0.119,3.5,3,2.56,4034.3,309.3,3.6,1.09,4438,0.246,3,28213,78187
5,3,27,0,0,0.365,6.5,3,17.16,27811.7,313.9,21.84,6.8543,4438,0.252,3.9,28041,78359
5,3,27,0,0,0.617,10.4,0,29.91,48840.2,306.8,38.73,11.8562,4438,0.204,2.9,28653,77747
5,3,27,0,0,0.821,13.3,0,38.62,62860,296.1,51.67,15.2808,4437,0.143,2.1,28488,77912
5,3,27,0,0,0.964,15.4,0,43.57,70874.8,288.3,59.91,17.2694,4438,0.056,1.5,29475,76925
5,3,27,1,0,1.02,16.9,6,44.84,73773.1,287.8,62.56,18.0032,4438,-0.068,1,31769,74631
5,3,27,0,1,0.952,17.9,6,42.39,69904.5,288.2,59.21,17.0647,4438,-0.1,0.4,35628,70772
5,3,27,0,0,0.852,18.3,6,38.85,64134,288.5,54.22,15.6438,4438,-0.205,-0.1,39545,66855
5,3,27,0,0,0.647,18.2,8,30.72,50650.5,289.8,42.66,12.3617,4437,-0.224,0.2,40974,65426
5,3,27,0,0,0.423,18.4,8,20.46,33536.2,297.2,27.86,8.258,4438,-0.257,0,39670,66730
5,3,27,0,0,0.166,18.4,8,7.37,11722.6,297.8,10.41,3.0987,4438,-0.14,-1.1,37452,68948
5,3,27,0,0,0.026,17.3,9,0.37,760.6,283.8,0.54,0.1612,4438,-0.026,-1.5,37905,68495
5,3,27,0,0,0,15.8,9,0,0,25.4,0,0,4438,0,-0.9,38547,67853
5,3,27,0,0,0,14.9,9,0,0,0,0,0,4438,0,-0.6,37816,68584
5,3,27,0,0,0,14.3,10,0,0,0,0,0,4438,0,-2.2,37034,69366
5,3,28,0,0,0,12.1,10,0,0,0,0,0,4340,0,-0.4,34335,72065
5,3,28,0,0,0,11.7,10,0,0,0,0,0,4438,0,-0.1,33699,72701
5,3,28,0,0,0,11.6,10,0,0,0,0,0,4438,0,-0.6,33792,72608
5,3,28,0,0,0,11,10,0,0,0,0,0,4438,0,-0.3,34369,72031
5,3,28,0,0,0,10.7,10,0,0,0,0,0,4439,0,-0.2,36968,69432
5,3,28,0,0,0,10.5,10,0,0,86.7,0,0,4438,0.02,-0.4,40614,65786
5,3,28,0,0,0.02,10.1,10,0.04,225.4,314.3,0.01,0.0043,4438,0.073,0.1,41783,64617
5,3,28,0,0,0.093,10.2,10,4.29,6535.6,300.6,6.22,1.8743,4437,0.072,0.7,42157,64243
5,3,28,1,0,0.165,10.9,10,8.51,13545.3,301.9,11.64,3.5146,4438,-0.027,0.2,43268,63132
5,3,28,0,0,0.138,11.1,10,7.22,11382,300.6,10.02,3.0166,4438,-0.058,-0.4,43347,63053
5,3,28,0,0,0.08,10.7,10,3.98,6058.5,299.7,5.91,1.7706,4438,-0.034,-0.5,44428,61972
5,3,28,0,0,0.046,10.2,10,1.8,2599.3,299.6,2.84,0.8508,4438,0.005,0,45475,60925
5,3,28,0,1,0.051,10.2,10,1.99,2832.5,299.7,3.16,0.9478,4438,-0.015,0,48875,57525
5,3,28,0,0,0.036,10.2,10,0.77,1314.7,299.7,1.23,0.3687,4438,-0.025,-0.2,51130,55270
5,3,28,0,0,0.011,10,10,0,0,310.6,0,0,4438,0.004,-0.3,54204,52196
5,3,28,0,0,0.015,9.7,10,0,4.8,311.1,0,0,4438,-0.003,-0.4,53357,53043
