,Unnamed: 0,year,month,day,hour,Blue_pca_1,Blue_pca_2,Green_pca_1,Green_pca_2,Red_pca_1,Red_pca_2
1531,1531,5,3,12,6,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1532,1532,5,3,12,7,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1533,1533,5,3,12,8,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1534,1534,5,3,12,9,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1535,1535,5,3,12,10,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1536,1536,5,3,12,11,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1537,1537,5,3,12,12,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1538,1538,5,3,12,13,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1539,1539,5,3,12,14,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1540,1540,5,3,12,15,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1541,1541,5,3,12,16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1542,1542,5,3,12,17,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1543,1543,5,3,12,18,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1544,1544,5,3,12,19,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1545,1545,5,3,12,20,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1546,1546,5,3,12,21,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1547,1547,5,3,13,1,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1548,1548,5,3,13,2,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1549,1549,5,3,13,3,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1550,1550,5,3,13,4,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1551,1551,5,3,13,5,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1552,1552,5,3,13,6,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1553,1553,5,3,13,7,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1554,1554,5,3,13,8,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1555,1555,5,3,13,9,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1556,1556,5,3,13,10,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1557,1557,5,3,13,11,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1558,1558,5,3,13,12,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1559,1559,5,3,13,13,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1560,1560,5,3,13,14,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1561,1561,5,3,13,15,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1562,1562,5,3,13,16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1563,1563,5,3,13,17,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1564,1564,5,3,13,18,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1565,1565,5,3,13,19,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1566,1566,5,3,13,20,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1567,1567,5,3,13,21,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1568,1568,5,3,14,1,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1569,1569,5,3,14,2,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1570,1570,5,3,14,3,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1571,1571,5,3,14,4,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1572,1572,5,3,14,5,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1573,1573,5,3,14,6,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1574,1574,5,3,14,7,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1575,1575,5,3,14,8,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1576,1576,5,3,14,9,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1577,1577,5,3,14,10,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1578,1578,5,3,14,11,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1579,1579,5,3,14,12,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1580,1580,5,3,14,13,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1581,1581,5,3,14,14,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1582,1582,5,3,14,15,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1583,1583,5,3,14,16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1584,1584,5,3,14,17,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1585,1585,5,3,14,18,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1586,1586,5,3,14,19,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1587,1587,5,3,14,20,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1588,1588,5,3,14,21,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1589,1589,5,3,15,1,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1590,1590,5,3,15,2,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1591,1591,5,3,15,3,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1592,1592,5,3,15,4,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1593,1593,5,3,15,5,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1594,1594,5,3,15,6,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1595,1595,5,3,15,7,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1596,1596,5,3,15,8,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1597,1597,5,3,15,9,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1598,1598,5,3,15,10,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1599,1599,5,3,15,11,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1600,1600,5,3,15,12,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1601,1601,5,3,15,13,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1602,1602,5,3,15,14,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1603,1603,5,3,15,15,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1604,1604,5,3,15,16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1605,1605,5,3,15,17,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1606,1606,5,3,15,18,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1607,1607,5,3,15,19,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1608,1608,5,3,15,20,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1609,1609,5,3,15,21,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1610,1610,5,3,16,1,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1611,1611,5,3,16,2,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1612,1612,5,3,16,3,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1613,1613,5,3,16,4,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1614,1614,5,3,16,5,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1615,1615,5,3,16,6,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1616,1616,5,3,16,7,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1617,1617,5,3,16,8,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1618,1618,5,3,16,9,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1619,1619,5,3,16,10,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1620,1620,5,3,16,11,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1621,1621,5,3,16,12,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1622,1622,5,3,16,13,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1623,1623,5,3,16,14,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1624,1624,5,3,16,15,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1625,1625,5,3,16,16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1626,1626,5,3,16,18,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1627,1627,5,3,16,19,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1628,1628,5,3,16,20,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1629,1629,5,3,16,21,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1630,1630,5,3,17,1,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1631,1631,5,3,17,2,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1632,1632,5,3,17,3,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1633,1633,5,3,17,4,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1634,1634,5,3,17,5,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1635,1635,5,3,17,6,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1636,1636,5,3,17,7,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1637,1637,5,3,17,8,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1638,1638,5,3,17,9,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1639,1639,5,3,17,10,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1640,1640,5,3,17,11,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1641,1641,5,3,17,12,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1642,1642,5,3,17,13,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1643,1643,5,3,17,14,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1644,1644,5,3,17,15,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1645,1645,5,3,17,16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1646,1646,5,3,17,17,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1647,1647,5,3,17,18,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1648,1648,5,3,17,19,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1649,1649,5,3,17,20,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1650,1650,5,3,17,21,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1651,1651,5,3,18,1,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1652,1652,5,3,18,2,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1653,1653,5,3,18,3,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1654,1654,5,3,18,4,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1655,1655,5,3,18,5,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1656,1656,5,3,18,6,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1657,1657,5,3,18,7,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1658,1658,5,3,18,8,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1659,1659,5,3,18,9,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1660,1660,5,3,18,10,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1661,1661,5,3,18,11,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1662,1662,5,3,18,12,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1663,1663,5,3,18,13,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1664,1664,5,3,18,14,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1665,1665,5,3,18,15,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1666,1666,5,3,18,16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1667,1667,5,3,18,17,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1668,1668,5,3,18,18,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1669,1669,5,3,18,19,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1670,1670,5,3,18,20,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1671,1671,5,3,18,21,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1672,1672,5,3,19,1,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1673,1673,5,3,19,2,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1674,1674,5,3,19,3,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1675,1675,5,3,19,4,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1676,1676,5,3,19,5,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1677,1677,5,3,19,6,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1678,1678,5,3,19,7,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1679,1679,5,3,19,8,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1680,1680,5,3,19,9,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1681,1681,5,3,19,10,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1682,1682,5,3,19,11,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1683,1683,5,3,19,12,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1684,1684,5,3,19,13,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1685,1685,5,3,19,14,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1686,1686,5,3,19,15,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1687,1687,5,3,19,16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1688,1688,5,3,19,17,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1689,1689,5,3,19,18,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1690,1690,5,3,19,19,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1691,1691,5,3,19,20,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1692,1692,5,3,19,21,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1693,1693,5,3,20,1,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1694,1694,5,3,20,2,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1695,1695,5,3,20,3,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1696,1696,5,3,20,4,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1697,1697,5,3,20,5,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1698,1698,5,3,20,6,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1699,1699,5,3,20,7,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1700,1700,5,3,20,8,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1701,1701,5,3,20,9,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1702,1702,5,3,20,10,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1703,1703,5,3,20,11,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1704,1704,5,3,20,12,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1705,1705,5,3,20,13,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1706,1706,5,3,20,14,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1707,1707,5,3,20,15,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1708,1708,5,3,20,16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1709,1709,5,3,20,17,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
1710,1710,5,3,20,18,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,-5.192244204033081e-16,-5.98497002384394,1.4887180030398461e-15
